9.91	-0.02	12.54	0.56	0.01	90
9.92	-0.05	12.40	0.77	0.05	90
9.98	-0.03	12.28	0.88	0.02	90
10.08	0.05	12.18	0.89	-0.05	90
10.15	0.14	12.14	0.75	-0.08	90
10.17	0.18	12.11	0.57	-0.07	90
10.15	0.15	12.11	0.39	-0.04	90
10.09	0.07	12.10	0.24	-0.01	90
10.02	-0.03	12.08	0.14	0.01	90
9.97	-0.12	12.04	0.13	0.03	90
9.94	-0.15	11.97	0.19	0.05	90
9.93	-0.15	11.89	0.29	0.07	90
9.91	-0.12	11.83	0.36	0.06	90
9.89	-0.09	11.80	0.37	0.04	90
9.86	-0.08	11.80	0.31	0.03	90
9.84	-0.07	11.84	0.18	0.02	90
9.85	-0.05	11.89	0.00	0.00	90
9.90	-0.01	11.94	-0.15	-0.00	90
9.99	0.07	11.99	-0.26	0.02	90
10.11	0.17	12.03	-0.31	0.08	90
10.22	0.26	12.05	-0.28	0.14	90
10.30	0.30	12.04	-0.21	0.15	90
10.35	0.30	12.03	-0.11	0.12	90
10.36	0.24	12.01	-0.03	0.07	90
10.33	0.15	12.02	0.02	0.02	90
10.29	0.05	12.05	0.00	0.00	90
10.24	-0.04	12.09	-0.07	-0.00	90
10.23	-0.08	12.14	-0.14	-0.01	90
10.26	-0.07	12.14	-0.17	-0.01	90
10.34	0.01	12.10	-0.11	0.00	90
10.46	0.11	12.01	0.04	0.01	90
10.58	0.23	11.89	0.27	-0.01	90
10.64	0.28	11.78	0.48	-0.05	90
10.62	0.24	11.71	0.58	-0.08	90
10.52	0.12	11.67	0.57	-0.05	90
10.34	-0.08	11.68	0.44	0.04	90
10.16	-0.28	11.72	0.22	0.14	90
10.02	-0.42	11.76	0.02	0.18	90
9.93	-0.46	11.81	-0.14	0.15	90
9.95	-0.38	11.85	-0.24	0.06	90
10.07	-0.18	11.88	-0.27	-0.02	90
10.27	0.07	11.91	-0.25	0.02	90
10.53	0.34	11.92	-0.21	0.19	90
10.83	0.60	11.93	-0.16	0.46	90
11.07	0.75	11.92	-0.09	0.63	90
11.23	0.78	11.90	-0.02	0.62	90
11.31	0.69	11.87	0.05	0.45	90
11.30	0.52	11.84	0.11	0.21	90
11.24	0.27	11.83	0.13	0.04	90
11.17	0.07	11.82	0.12	-0.00	90
11.12	-0.08	11.84	0.08	0.01	90
11.07	-0.16	11.86	0.01	0.03	90
11.04	-0.17	11.89	-0.06	0.02	90
11.03	-0.14	11.91	-0.11	0.00	90
11.02	-0.10	11.92	-0.12	-0.00	90
11.01	-0.07	11.92	-0.11	-0.00	90
11.02	-0.04	11.92	-0.08	-0.00	90
11.02	-0.02	11.92	-0.04	-0.00	90
11.02	-0.00	11.92	-0.02	-0.00	90
11.02	0.00	11.91	0.01	-0.00	90
11.02	0.00	11.90	0.03	-0.00	90
11.02	0.00	11.88	0.06	-0.00	90
11.02	0.00	11.85	0.09	-0.00	90
11.02	0.00	11.83	0.12	-0.00	90
11.02	0.00	11.82	0.12	-0.00	90
11.02	0.00	11.82	0.10	-0.00	90
11.02	-0.00	11.84	0.05	0.00	90
11.01	-0.00	11.86	-0.00	-0.00	90
11.01	-0.01	11.86	-0.04	-0.00	90
11.01	-0.01	11.85	-0.04	-0.00	90
11.01	-0.01	11.81	0.01	0.00	90
11.01	-0.00	11.75	0.12	0.00	90
11.01	-0.00	11.67	0.25	0.00	90
11.01	-0.00	11.60	0.36	0.00	90
11.01	-0.00	11.52	0.43	0.00	90
11.01	-0.00	11.48	0.44	0.00	90
11.02	0.01	11.48	0.35	-0.00	90
11.04	0.02	11.53	0.19	-0.00	90
11.07	0.04	11.62	-0.03	0.00	90
11.12	0.08	11.74	-0.29	0.03	90
11.18	0.12	11.84	-0.48	0.07	90
11.25	0.15	11.92	-0.58	0.11	90
11.31	0.18	11.96	-0.57	0.13	90
11.31	0.16	11.96	-0.45	0.10	90
11.24	0.08	11.91	-0.23	0.02	90
11.10	-0.05	11.84	-0.00	0.00	90
10.89	-0.24	11.77	0.20	0.10	90
10.63	-0.45	11.72	0.31	0.34	90
10.42	-0.59	11.73	0.30	0.53	90
10.28	-0.64	11.79	0.15	0.51	90
10.21	-0.59	11.92	-0.10	0.30	90
10.22	-0.45	12.10	-0.44	0.01	90
10.27	-0.24	12.27	-0.73	-0.12	0
10.33	-0.06	12.43	-0.93	-0.05	0
10.39	0.08	12.55	-1.00	0.08	0
10.45	0.16	12.66	-0.99	0.18	90
10.50	0.19	12.74	-0.85	0.20	90
10.55	0.19	12.82	-0.73	0.17	90
10.60	0.18	12.90	-0.63	0.14	90
10.63	0.16	12.98	-0.58	0.12	90
10.61	0.11	13.04	-0.51	0.07	90
10.55	0.04	13.08	-0.45	0.02	90
10.46	-0.06	13.09	-0.37	-0.02	90
10.34	-0.18	13.11	-0.28	-0.02	90
10.24	-0.26	13.14	-0.20	0.01	90
10.17	-0.29	13.18	-0.18	0.03	90
10.13	-0.28	13.24	-0.22	0.02	90
10.12	-0.22	13.31	-0.29	-0.02	90
10.14	-0.13	13.36	-0.33	-0.03	90
10.15	-0.06	13.39	-0.34	-0.02	90
10.15	-0.01	13.39	-0.28	-0.00	90
10.14	0.00	13.38	-0.19	0.00	90
10.12	-0.01	13.37	-0.08	-0.00	90
10.09	-0.03	13.39	-0.04	-0.00	90
10.05	-0.07	13.43	-0.05	0.00	90
10.01	-0.10	13.49	-0.14	-0.00	90
9.96	-0.12	13.55	-0.22	-0.01	90
9.92	-0.13	13.59	-0.29	-0.02	90
9.87	-0.14	13.62	-0.31	-0.02	90
9.83	-0.15	13.65	-0.29	-0.02	90
9.81	-0.13	13.66	-0.23	-0.01	90
9.81	-0.10	13.68	-0.18	-0.01	90
9.81	-0.07	13.71	-0.16	-0.01	90
9.78	-0.06	13.73	-0.15	-0.01	90
9.71	-0.08	13.74	-0.12	-0.00	90
9.60	-0.14	13.72	-0.08	0.01	90
9.45	-0.24	13.69	-0.01	0.06	90
9.25	-0.37	13.70	0.02	0.14	90
9.10	-0.45	13.76	-0.04	0.19	90
8.99	-0.48	13.90	-0.22	0.13	90
8.92	-0.45	14.10	-0.51	-0.03	90
8.89	-0.37	14.35	-0.88	-0.19	0
8.90	-0.24	14.55	-1.14	-0.21	0
8.90	-0.13	14.69	-1.24	-0.15	0
8.88	-0.07	14.76	-1.15	-0.07	0
8.83	-0.06	14.77	-0.89	-0.05	0
8.74	-0.10	14.74	-0.52	-0.04	0
8.62	-0.19	14.72	-0.23	-0.01	0
8.48	-0.28	14.72	-0.04	0.07	0
8.33	-0.37	14.75	0.02	0.14	90
8.23	-0.40	14.78	-0.01	0.15	90
8.19	-0.37	14.82	-0.10	0.10	90
8.20	-0.28	14.86	-0.18	0.03	90
8.25	-0.15	14.90	-0.24	-0.01	90
8.32	-0.01	14.94	-0.26	-0.00	90
8.37	0.09	14.98	-0.26	0.03	90
8.39	0.13	15.01	-0.26	0.05	90
8.34	0.09	15.07	-0.29	0.03	90
8.22	-0.02	15.14	-0.32	-0.01	90
8.06	-0.17	15.23	-0.38	-0.04	90
7.86	-0.34	15.34	-0.48	-0.05	90
7.64	-0.49	15.47	-0.61	-0.06	90
7.51	-0.55	15.59	-0.69	-0.07	90
7.45	-0.52	15.70	-0.74	-0.11	0
7.46	-0.40	15.79	-0.74	-0.14	0
7.53	-0.22	15.87	-0.71	-0.11	0
7.59	-0.03	15.92	-0.60	-0.02	0
7.61	0.07	15.95	-0.49	0.04	0
7.57	0.08	15.97	-0.37	0.04	0
7.47	0.01	15.96	-0.23	0.00	0
7.38	-0.10	15.92	-0.07	0.00	0
7.31	-0.19	15.85	0.09	0.05	0
7.26	-0.23	15.76	0.26	0.11	90
7.25	-0.21	15.66	0.42	0.13	90
7.25	-0.15	15.58	0.51	0.10	90
7.26	-0.08	15.54	0.51	0.05	90
7.27	-0.03	15.53	0.42	0.01	90
7.27	0.00	15.56	0.26	-0.00	90
7.28	0.02	15.61	0.07	-0.00	90
7.29	0.02	15.65	-0.09	0.00	90
7.30	0.03	15.69	-0.20	0.01	90
7.27	0.01	15.75	-0.28	0.00	90
7.21	-0.04	15.82	-0.34	-0.01	90
7.09	-0.12	15.92	-0.41	-0.04	90
6.94	-0.23	16.03	-0.51	-0.06	90
6.77	-0.35	16.13	-0.58	-0.08	90
6.65	-0.42	16.16	-0.55	-0.06	90
6.59	-0.41	16.13	-0.42	-0.00	90
6.59	-0.34	16.04	-0.17	0.06	90
6.63	-0.21	15.91	0.16	0.08	90
6.68	-0.06	15.78	0.46	0.03	90
6.69	0.03	15.69	0.62	-0.02	90
6.67	0.05	15.66	0.63	-0.03	90
6.60	0.01	15.70	0.45	-0.00	90
6.50	-0.08	15.81	0.13	0.02	90
6.40	-0.18	15.95	-0.23	-0.01	90
6.31	-0.26	16.12	-0.57	-0.08	90
6.24	-0.28	16.30	-0.85	-0.16	0
6.24	-0.24	16.42	-0.96	-0.17	0
6.30	-0.14	16.49	-0.90	-0.11	0
6.40	-0.00	16.50	-0.73	-0.00	0
6.52	0.14	16.45	-0.44	0.08	0
6.62	0.25	16.38	-0.10	0.09	0
6.68	0.29	16.30	0.16	0.04	0
6.68	0.25	16.24	0.33	-0.02	0
6.62	0.15	16.18	0.43	-0.04	0
6.53	0.00	16.13	0.43	-0.00	0
6.43	-0.13	16.09	0.39	0.07	0
6.35	-0.22	16.04	0.35	0.13	90
6.25	-0.28	16.03	0.28	0.16	90
6.17	-0.30	16.06	0.16	0.13	90
6.09	-0.29	16.13	0.00	0.08	90
6.01	-0.28	16.24	-0.20	0.02	90
5.93	-0.28	16.36	-0.42	-0.04	90
5.87	-0.26	16.45	-0.56	-0.08	90
5.83	-0.23	16.50	-0.58	-0.08	90
5.80	-0.19	16.49	-0.48	-0.06	90
5.80	-0.14	16.45	-0.28	-0.02	90
5.82	-0.07	16.39	-0.04	0.00	90
5.86	-0.01	16.33	0.15	0.00	90
5.89	0.04	16.30	0.26	-0.01	90
5.92	0.08	16.29	0.28	-0.02	90
5.92	0.08	16.30	0.20	-0.01	90
5.88	0.04	16.32	0.09	-0.00	90
5.81	-0.03	16.35	-0.02	0.00	90
5.69	-0.14	16.40	-0.13	0.00	90
5.56	-0.24	16.44	-0.21	0.01	90
5.42	-0.33	16.49	-0.26	0.03	90
5.28	-0.40	16.53	-0.28	0.05	90
5.18	-0.42	16.56	-0.28	0.06	90
5.14	-0.37	16.57	-0.23	0.05	90
5.15	-0.27	16.56	-0.16	0.03	90
5.21	-0.14	16.55	-0.08	0.01	90
5.29	0.00	16.53	0.00	0.00	90
5.34	0.11	16.51	0.06	0.01	90
5.34	0.14	16.51	0.08	0.01	90
5.29	0.09	16.52	0.06	0.00	90
5.21	-0.00	16.55	0.00	0.00	90
5.16	-0.09	16.57	-0.06	0.00	90
5.16	-0.12	16.59	-0.11	0.00	90
5.21	-0.09	16.60	-0.12	-0.00	90
5.29	0.00	16.61	-0.11	0.00	90
5.34	0.09	16.61	-0.08	0.01	90
5.34	0.12	16.61	-0.05	0.02	90
5.29	0.09	16.61	-0.02	0.01	90
5.21	-0.00	16.60	0.00	0.00	90
5.15	-0.09	16.59	0.02	0.01	90
5.14	-0.13	16.57	0.05	0.02	90
5.19	-0.10	16.54	0.09	0.02	90
5.28	-0.00	16.52	0.12	0.00	90
5.38	0.11	16.52	0.11	0.00	90
5.45	0.20	16.54	0.06	0.03	90
5.49	0.23	16.58	-0.02	0.06	90
5.51	0.21	16.65	-0.14	0.08	90
5.50	0.15	16.71	-0.25	0.06	90
5.50	0.08	16.75	-0.31	0.03	90
5.49	0.03	16.78	-0.32	0.01	90
5.49	-0.00	16.78	-0.26	-0.00	90
5.49	-0.01	16.73	-0.12	-0.00	90
5.49	-0.01	16.66	0.06	0.00	90
5.49	-0.00	16.57	0.24	0.00	90
5.49	-0.00	16.47	0.42	0.00	90
5.49	0.00	16.39	0.51	-0.00	90
5.49	0.00	16.35	0.51	-0.00	90
5.49	0.00	16.35	0.42	-0.00	90
5.50	0.00	16.38	0.25	-0.00	90
5.50	0.00	16.44	0.04	-0.00	90
5.50	0.00	16.49	-0.13	0.00	90
5.49	-0.00	16.54	-0.25	-0.00	90
5.49	-0.00	16.56	-0.28	-0.00	90
5.49	-0.01	16.55	-0.22	-0.00	90
5.49	-0.01	16.50	-0.09	-0.00	90
5.49	-0.01	16.43	0.09	0.00	90
5.49	-0.00	16.33	0.28	0.00	90
5.49	-0.00	16.26	0.41	0.00	90
5.49	0.00	16.21	0.45	-0.00	90
5.49	0.00	16.20	0.40	-0.00	90
5.49	0.00	16.22	0.28	-0.00	90
5.49	0.00	16.26	0.09	-0.00	90
5.48	-0.00	16.32	-0.08	-0.00	90
5.48	-0.01	16.36	-0.20	-0.00	90
5.49	-0.00	16.39	-0.25	-0.00	90
5.52	0.02	16.37	-0.21	0.00	90
5.56	0.05	16.32	-0.08	0.01	90
5.62	0.09	16.24	0.10	-0.00	90
5.70	0.14	16.15	0.29	-0.02	90
5.76	0.18	16.09	0.40	-0.04	90
5.80	0.19	16.07	0.41	-0.04	90
5.82	0.17	16.09	0.31	-0.02	90
5.73	0.07	16.16	0.12	-0.00	90
5.55	-0.09	16.24	-0.12	-0.00	90
5.28	-0.32	16.31	-0.29	0.01	90
4.95	-0.57	16.36	-0.40	0.10	90
4.67	-0.76	16.41	-0.42	0.26	90
4.59	-0.77	16.43	-0.37	0.30	90
4.72	-0.55	16.46	-0.29	0.14	90
5.07	-0.14	16.47	-0.22	-0.01	90
5.58	0.42	16.45	-0.12	0.23	90
6.04	0.91	16.39	0.02	0.81	90
6.36	1.18	16.28	0.20	1.15	90
6.51	1.19	16.13	0.43	0.90	90
6.52	0.97	15.95	0.69	0.26	90
6.44	0.57	15.80	0.86	-0.17	0
6.39	0.23	15.69	0.93	-0.16	0
6.37	0.01	15.63	0.87	-0.00	0
6.38	-0.08	15.63	0.67	0.06	0
6.42	-0.07	15.69	0.35	0.03	0
6.44	-0.00	15.79	0.02	0.00	0
6.45	0.05	15.92	-0.30	0.02	0
6.47	0.07	16.05	-0.57	0.04	0
6.48	0.06	16.15	-0.70	0.05	0
6.50	0.06	16.22	-0.70	0.04	0
6.54	0.06	16.24	-0.59	0.04	0
6.56	0.07	16.22	-0.40	0.03	0
6.56	0.06	16.17	-0.16	0.01	0
6.54	0.04	16.13	0.02	0.00	0
6.49	-0.01	16.10	0.16	0.00	0
6.42	-0.07	16.03	0.27	0.03	0
6.38	-0.12	15.94	0.36	0.06	0
6.36	-0.13	15.82	0.48	0.08	0
6.38	-0.10	15.66	0.64	0.08	0
6.48	-0.01	15.46	0.85	0.00	0
6.63	0.13	15.29	1.00	-0.12	0
6.82	0.29	15.14	1.07	-0.23	0
7.04	0.45	15.03	1.04	-0.27	0
7.24	0.57	15.00	0.87	-0.17	0
7.33	0.57	15.07	0.52	0.03	0
7.33	0.47	15.20	0.12	0.16	90
7.22	0.27	15.38	-0.32	0.16	90
7.03	-0.00	15.58	-0.73	-0.00	90
6.84	-0.26	15.72	-0.95	-0.18	0
6.70	-0.42	15.76	-0.93	-0.22	0
6.63	-0.46	15.73	-0.71	-0.11	0
6.67	-0.37	15.60	-0.30	0.03	0
6.80	-0.16	15.46	0.16	0.05	0
6.98	0.09	15.33	0.51	-0.04	0
7.20	0.33	15.24	0.70	-0.12	0
7.48	0.56	15.18	0.73	-0.10	0
7.72	0.70	15.15	0.61	0.07	0
7.94	0.76	15.12	0.45	0.24	90
8.12	0.77	15.09	0.32	0.34	90
8.27	0.71	15.03	0.29	0.31	90
8.35	0.58	14.94	0.31	0.16	90
8.39	0.45	14.83	0.43	0.01	90
8.41	0.32	14.68	0.58	-0.08	90
8.42	0.20	14.54	0.73	-0.11	0
8.42	0.10	14.47	0.74	-0.07	0
8.43	0.06	14.46	0.64	-0.03	0
8.45	0.04	14.52	0.41	-0.01	0
8.51	0.06	14.58	0.13	-0.00	0
8.60	0.11	14.61	-0.08	0.02	0
8.71	0.19	14.55	-0.10	0.06	0
8.84	0.27	14.41	0.08	0.05	0
8.94	0.33	14.19	0.43	-0.03	0
8.97	0.31	14.00	0.77	-0.14	0
8.92	0.22	13.86	0.99	-0.17	0
8.80	0.06	13.78	1.02	-0.06	0
8.62	-0.15	13.74	0.89	0.15	90
8.45	-0.33	13.72	0.63	0.32	90
8.32	-0.44	13.68	0.43	0.38	90
8.24	-0.45	13.62	0.33	0.35	90
8.22	-0.38	13.57	0.28	0.26	90
8.26	-0.24	13.57	0.22	0.11	90
8.31	-0.09	13.63	0.12	0.02	90
8.37	0.03	13.73	-0.07	0.00	90
8.46	0.14	13.86	-0.32	0.07	90
8.56	0.22	13.94	-0.49	0.16	90
8.67	0.28	13.95	-0.50	0.21	90
8.79	0.32	13.88	-0.34	0.21	90
8.93	0.37	13.73	0.00	0.14	90
9.04	0.39	13.57	0.39	-0.00	90
9.12	0.38	13.41	0.70	-0.12	0
9.19	0.34	13.28	0.88	-0.19	0
9.23	0.29	13.20	0.91	-0.18	0
9.25	0.21	13.18	0.73	-0.11	0
9.25	0.14	13.22	0.47	-0.05	0
9.25	0.09	13.29	0.16	-0.01	0
9.27	0.05	13.40	-0.16	0.01	0
9.29	0.04	13.50	-0.41	0.02	0
9.33	0.05	13.58	-0.53	0.03	0
9.39	0.09	13.63	-0.55	0.06	0
9.47	0.14	13.63	-0.46	0.09	0
9.55	0.19	13.59	-0.26	0.08	0
9.61	0.22	13.52	-0.02	0.05	0
9.67	0.23	13.43	0.21	0.00	0
9.74	0.23	13.31	0.43	-0.05	0
9.80	0.22	13.21	0.57	-0.08	0
9.87	0.22	13.12	0.63	-0.09	0
9.95	0.23	13.05	0.63	-0.09	0
10.04	0.24	12.99	0.58	-0.08	0
10.10	0.24	12.95	0.47	-0.06	0
10.15	0.23	12.92	0.38	-0.03	0
10.18	0.21	12.89	0.31	-0.02	0
10.23	0.18	12.83	0.29	-0.02	0
10.29	0.17	12.76	0.30	-0.02	0
10.38	0.19	12.68	0.37	-0.03	0
10.50	0.24	12.57	0.47	-0.06	0
10.62	0.29	12.44	0.59	-0.09	0
10.67	0.30	12.33	0.66	-0.11	0
10.66	0.25	12.24	0.70	-0.11	0
10.58	0.13	12.17	0.68	-0.07	0
10.47	-0.02	12.13	0.59	0.01	0
10.40	-0.15	12.14	0.41	0.08	0
10.40	-0.18	12.17	0.21	0.07	0
10.46	-0.13	12.24	0.01	0.02	0
10.57	-0.01	12.29	-0.17	-0.00	0
10.65	0.12	12.31	-0.25	0.04	0
10.67	0.18	12.29	-0.20	0.07	0
10.62	0.15	12.22	-0.05	0.03	0
10.54	0.05	12.12	0.16	-0.01	0
10.48	-0.06	12.05	0.33	0.02	0
10.48	-0.11	12.02	0.39	0.06	0
10.53	-0.09	12.04	0.33	0.04	0
10.62	-0.00	12.10	0.15	0.00	0
10.70	0.10	12.17	-0.07	0.02	0
10.73	0.17	12.23	-0.24	0.07	0
10.72	0.17	12.26	-0.32	0.08	0
10.68	0.10	12.27	-0.31	0.04	0
10.63	0.01	12.27	-0.22	0.00	0
10.60	-0.06	12.26	-0.12	-0.00	0
10.60	-0.09	12.26	-0.04	0.00	0
10.62	-0.07	12.26	0.00	0.01	0
10.63	-0.03	12.26	0.02	0.00	0
10.63	0.00	12.26	0.01	-0.00	0
10.62	0.01	12.26	-0.00	0.00	0
10.60	0.00	12.26	-0.00	0.00	0
10.59	-0.02	12.25	0.01	0.00	0
10.59	-0.03	12.24	0.03	0.00	0
10.61	-0.02	12.21	0.07	0.00	0
10.62	0.00	12.16	0.14	-0.00	0
10.63	0.02	12.08	0.23	-0.00	0
10.61	0.01	11.99	0.35	-0.00	0
10.57	-0.01	11.88	0.47	0.01	0
10.53	-0.05	11.77	0.59	0.03	0
10.50	-0.08	11.69	0.62	0.06	0
10.49	-0.09	11.64	0.59	0.06	0
10.51	-0.06	11.63	0.48	0.03	0
10.57	-0.00	11.66	0.30	0.00	0
10.63	0.07	11.72	0.06	0.00	0
10.70	0.13	11.79	-0.14	0.04	0
10.75	0.17	11.87	-0.31	0.08	0
10.76	0.17	11.96	-0.44	0.10	0
10.71	0.10	12.02	-0.48	0.06	0
10.61	-0.02	12.08	-0.47	-0.01	0
10.46	-0.16	12.12	-0.44	-0.04	0
10.28	-0.32	12.20	-0.43	-0.04	0
10.15	-0.41	12.29	-0.45	-0.01	0
10.08	-0.43	12.43	-0.54	-0.05	0
10.06	-0.36	12.60	-0.69	-0.12	0
10.08	-0.25	12.78	-0.88	-0.16	0
10.09	-0.12	12.92	-0.96	-0.10	0
10.06	-0.06	13.00	-0.94	-0.05	0
9.98	-0.06	13.02	-0.79	-0.05	0
9.85	-0.14	13.03	-0.58	-0.06	0
9.73	-0.23	13.04	-0.34	-0.03	0
9.64	-0.30	13.09	-0.23	0.02	0
9.57	-0.32	13.19	-0.26	0.02	0
9.53	-0.30	13.35	-0.43	-0.04	0
9.52	-0.22	13.49	-0.61	-0.09	0
9.50	-0.15	13.61	-0.76	-0.09	0
9.49	-0.10	13.70	-0.81	-0.07	0
9.47	-0.07	13.74	-0.73	-0.05	0
9.47	-0.04	13.73	-0.51	-0.02	0
9.49	-0.02	13.68	-0.26	-0.01	0
9.51	0.01	13.62	-0.01	0.00	0
9.50	0.01	13.57	0.18	-0.00	0
9.45	-0.01	13.56	0.24	0.00	0
9.34	-0.09	13.62	0.14	0.02	0
9.17	-0.21	13.75	-0.09	0.03	0
8.96	-0.37	13.95	-0.44	-0.03	0
8.77	-0.49	14.15	-0.78	-0.14	0
8.63	-0.54	14.35	-1.04	-0.27	0
8.54	-0.53	14.52	-1.19	-0.35	0
8.47	-0.47	14.65	-1.20	-0.34	0
8.42	-0.36	14.70	-1.00	-0.23	0
8.35	-0.28	14.70	-0.73	-0.13	0
8.25	-0.25	14.66	-0.42	-0.04	0
8.12	-0.28	14.61	-0.12	0.05	0
7.99	-0.31	14.56	0.11	0.13	90
7.88	-0.36	14.56	0.18	0.19	90
7.78	-0.38	14.61	0.12	0.19	90
7.69	-0.37	14.75	-0.12	0.09	90
7.66	-0.30	14.95	-0.45	-0.05	90
7.66	-0.23	15.18	-0.82	-0.13	0
7.67	-0.14	15.44	-1.17	-0.14	0
7.68	-0.06	15.70	-1.46	-0.09	0
7.67	-0.02	15.88	-1.51	-0.02	0
7.62	-0.03	15.98	-1.39	-0.04	0
7.52	-0.09	16.01	-1.11	-0.09	0
7.37	-0.20	15.98	-0.72	-0.10	0
7.21	-0.31	15.92	-0.28	0.01	0
7.07	-0.40	15.88	0.00	0.16	90
6.93	-0.46	15.87	0.15	0.28	90
6.79	-0.49	15.90	0.15	0.31	90
6.67	-0.47	15.93	0.06	0.25	90
6.55	-0.44	15.96	-0.05	0.17	90
6.44	-0.42	15.97	-0.12	0.12	90
6.32	-0.40	15.98	-0.14	0.11	90
6.26	-0.35	15.97	-0.10	0.09	90
6.22	-0.30	15.96	-0.04	0.08	90
6.21	-0.22	15.96	0.00	0.05	90
6.23	-0.14	15.96	0.01	0.02	90
6.26	-0.04	15.98	-0.01	0.00	90
6.29	0.02	16.02	-0.07	0.00	90
6.31	0.06	16.08	-0.16	0.01	90
6.31	0.06	16.16	-0.27	0.02	90
6.28	0.03	16.23	-0.35	0.01	90
6.25	-0.01	16.29	-0.40	-0.00	90
6.19	-0.07	16.34	-0.42	-0.02	90
