12.16	-0.46	7.14	0.98	0.67	90
12.24	-0.31	7.16	0.70	0.31	90
12.35	-0.08	7.22	0.33	0.03	90
12.41	0.10	7.28	0.02	0.01	90
12.42	0.18	7.34	-0.20	0.07	90
12.38	0.15	7.37	-0.30	0.07	90
12.33	0.06	7.36	-0.27	0.02	90
12.30	-0.03	7.31	-0.13	-0.00	90
12.30	-0.08	7.23	0.06	0.01	90
12.31	-0.07	7.13	0.28	0.02	90
12.33	-0.03	7.04	0.44	0.02	90
12.34	0.00	6.97	0.52	-0.00	90
12.33	0.02	6.93	0.51	-0.01	90
12.31	0.01	6.91	0.43	-0.00	90
12.29	-0.01	6.91	0.29	0.00	90
12.29	-0.02	6.91	0.18	0.00	90
12.31	-0.02	6.90	0.10	0.00	90
12.33	0.00	6.93	-0.00	0.00	90
12.34	0.02	7.02	-0.14	0.00	90
12.34	0.03	7.16	-0.33	0.01	90
12.32	0.02	7.34	-0.58	0.01	90
12.30	-0.00	7.54	-0.85	-0.00	90
12.29	-0.03	7.66	-0.96	-0.02	90
12.29	-0.03	7.69	-0.90	-0.03	90
12.30	-0.03	7.64	-0.64	-0.02	90
12.32	-0.00	7.54	-0.26	-0.00	90
12.33	0.02	7.46	0.10	-0.00	90
12.33	0.03	7.45	0.28	-0.01	90
12.31	0.02	7.51	0.24	-0.00	90
12.30	-0.00	7.64	0.00	0.00	90
12.30	-0.01	7.77	-0.31	-0.00	90
12.33	0.00	7.88	-0.56	0.00	90
12.38	0.04	7.96	-0.68	0.03	90
12.43	0.08	8.03	-0.70	0.06	90
12.44	0.10	8.11	-0.63	0.07	90
12.42	0.08	8.22	-0.60	0.05	90
12.36	0.02	8.36	-0.64	0.01	90
12.27	-0.08	8.49	-0.71	-0.05	90
12.18	-0.16	8.55	-0.69	-0.09	90
12.12	-0.22	8.54	-0.58	-0.08	90
12.08	-0.23	8.46	-0.33	-0.02	90
12.03	-0.22	8.35	0.01	0.05	90
11.97	-0.19	8.26	0.30	0.10	90
11.88	-0.20	8.24	0.42	0.12	90
11.76	-0.24	8.29	0.34	0.14	90
11.61	-0.31	8.42	0.06	0.12	90
11.51	-0.35	8.58	-0.31	0.01	90
11.46	-0.34	8.75	-0.64	-0.10	0
11.45	-0.29	8.90	-0.88	-0.17	0
11.44	-0.21	9.03	-0.99	-0.17	0
11.39	-0.15	9.10	-0.91	-0.11	0
11.27	-0.16	9.13	-0.73	-0.09	0
11.08	-0.25	9.13	-0.51	-0.06	0
10.83	-0.42	9.12	-0.29	0.05	0
10.62	-0.55	9.12	-0.12	0.23	90
10.46	-0.62	9.16	-0.08	0.33	90
10.37	-0.60	9.23	-0.14	0.28	90
10.31	-0.51	9.34	-0.29	0.11	90
10.29	-0.36	9.44	-0.43	-0.02	90
10.26	-0.24	9.51	-0.52	-0.07	90
10.21	-0.17	9.55	-0.52	-0.06	90
10.12	-0.16	9.56	-0.44	-0.05	90
10.04	-0.18	9.55	-0.28	-0.02	90
9.96	-0.22	9.54	-0.14	0.02	90
9.89	-0.25	9.53	-0.03	0.05	90
9.84	-0.25	9.53	0.02	0.07	90
9.82	-0.20	9.55	0.02	0.04	90
9.83	-0.14	9.59	-0.04	0.01	90
9.85	-0.07	9.64	-0.13	-0.00	90
9.90	0.01	9.73	-0.27	0.00	90
9.95	0.08	9.84	-0.40	0.04	90
10.00	0.12	9.96	-0.54	0.08	90
10.02	0.13	10.09	-0.67	0.10	90
9.98	0.08	10.30	-0.88	0.08	90
9.87	-0.02	10.54	-1.07	-0.02	90
9.70	-0.17	10.82	-1.31	-0.19	0
9.48	-0.34	11.13	-1.57	-0.42	0
9.24	-0.52	11.42	-1.78	-0.66	0
9.06	-0.62	11.58	-1.70	-0.67	0
8.95	-0.61	11.61	-1.43	-0.50	0
8.92	-0.52	11.52	-0.93	-0.21	0
8.94	-0.37	11.34	-0.28	0.03	0
8.96	-0.19	11.16	0.35	0.10	0
8.93	-0.08	11.05	0.71	0.07	0
8.85	-0.07	11.01	0.80	0.06	0
8.72	-0.14	11.07	0.61	0.10	90
8.58	-0.23	11.17	0.22	0.11	90
8.47	-0.32	11.29	-0.17	0.05	90
8.39	-0.36	11.41	-0.49	-0.05	90
8.31	-0.36	11.56	-0.73	-0.13	0
8.25	-0.31	11.70	-0.85	-0.17	0
8.19	-0.26	11.85	-0.91	-0.17	0
8.11	-0.24	12.02	-0.96	-0.17	0
8.04	-0.23	12.18	-1.03	-0.19	0
7.99	-0.21	12.31	-1.00	-0.17	0
7.98	-0.18	12.40	-0.93	-0.14	0
7.99	-0.13	12.45	-0.80	-0.09	0
8.00	-0.07	12.46	-0.59	-0.04	0
8.00	-0.02	12.42	-0.32	-0.01	0
7.97	-0.02	12.36	-0.07	-0.00	0
7.90	-0.05	12.29	0.15	0.01	0
7.81	-0.12	12.21	0.32	0.05	0
7.72	-0.19	12.17	0.38	0.11	90
7.66	-0.23	12.17	0.34	0.13	90
7.62	-0.23	12.20	0.21	0.10	90
7.59	-0.21	12.28	0.01	0.05	90
7.57	-0.16	12.36	-0.20	-0.01	90
7.53	-0.13	12.44	-0.35	-0.03	90
7.48	-0.12	12.50	-0.44	-0.04	90
7.39	-0.15	12.55	-0.46	-0.05	90
7.31	-0.19	12.56	-0.38	-0.04	90
7.22	-0.23	12.56	-0.26	-0.01	90
7.14	-0.26	12.54	-0.13	0.03	90
7.06	-0.28	12.50	-0.00	0.08	90
7.00	-0.26	12.47	0.10	0.09	90
6.96	-0.23	12.45	0.15	0.09	90
6.94	-0.19	12.43	0.16	0.07	90
6.93	-0.14	12.43	0.15	0.04	90
6.94	-0.08	12.42	0.12	0.02	90
6.94	-0.04	12.40	0.10	0.01	90
6.95	-0.01	12.38	0.09	0.00	90
6.95	0.00	12.42	0.02	-0.00	90
6.93	0.00	12.51	-0.11	0.00	90
6.92	-0.01	12.67	-0.34	-0.00	90
6.89	-0.04	12.89	-0.65	-0.02	90
6.87	-0.06	13.16	-1.03	-0.05	90
6.85	-0.06	13.37	-1.27	-0.08	90
6.85	-0.05	13.54	-1.37	-0.07	90
6.87	-0.03	13.63	-1.28	-0.04	90
6.89	0.00	13.66	-1.04	0.00	90
6.92	0.03	13.65	-0.66	0.02	90
6.93	0.05	13.63	-0.34	0.02	90
6.95	0.06	13.62	-0.11	0.01	90
6.95	0.06	13.62	0.02	0.00	90
6.95	0.04	13.62	0.06	-0.00	90
6.95	0.02	13.62	0.04	-0.00	90
6.95	0.01	13.62	0.02	-0.00	90
6.94	-0.00	13.62	0.01	0.00	90
6.94	-0.01	13.62	0.00	0.00	90
6.93	-0.01	13.62	0.00	0.00	90
6.92	-0.02	13.62	0.00	0.00	90
6.90	-0.03	13.62	-0.00	0.00	90
6.89	-0.03	13.63	-0.02	0.00	90
6.89	-0.03	13.65	-0.05	-0.00	90
6.90	-0.02	13.67	-0.07	-0.00	90
6.92	0.00	13.63	-0.02	0.00	90
6.93	0.02	13.54	0.11	-0.00	90
6.94	0.03	13.38	0.34	-0.01	90
6.94	0.03	13.16	0.66	-0.02	90
6.95	0.03	12.90	1.03	-0.03	90
6.95	0.02	12.69	1.25	-0.03	90
6.95	0.01	12.56	1.31	-0.01	90
6.94	0.00	12.50	1.17	-0.00	90
6.94	-0.00	12.49	0.89	0.00	90
6.93	-0.01	12.51	0.52	0.01	90
6.92	-0.02	12.50	0.26	0.01	90
6.91	-0.03	12.46	0.14	0.00	90
6.94	-0.00	12.39	0.14	0.00	90
7.02	0.05	12.34	0.20	-0.01	90
7.17	0.16	12.31	0.26	-0.02	90
7.36	0.29	12.31	0.25	0.01	90
7.55	0.43	12.35	0.15	0.12	90
7.65	0.47	12.41	-0.02	0.24	90
7.65	0.42	12.49	-0.20	0.26	90
7.55	0.25	12.57	-0.35	0.15	90
7.38	0.01	12.64	-0.45	0.01	90
7.21	-0.22	12.68	-0.44	-0.05	90
7.11	-0.36	12.68	-0.36	-0.00	90
7.08	-0.38	12.65	-0.22	0.06	90
7.12	-0.29	12.57	0.00	0.08	90
7.19	-0.12	12.46	0.25	0.05	90
7.26	0.03	12.33	0.46	-0.01	90
7.32	0.14	12.20	0.64	-0.07	90
7.37	0.20	12.09	0.75	-0.11	0
7.41	0.19	12.04	0.70	-0.10	0
7.44	0.16	12.04	0.55	-0.06	0
7.47	0.14	12.09	0.32	-0.02	0
7.53	0.14	12.20	-0.00	0.02	0
7.60	0.15	12.34	-0.33	0.07	0
7.71	0.20	12.47	-0.58	0.16	90
7.84	0.27	12.59	-0.74	0.27	90
8.00	0.36	12.66	-0.75	0.39	90
8.15	0.42	12.63	-0.57	0.41	90
8.29	0.46	12.53	-0.25	0.32	90
8.41	0.47	12.36	0.15	0.14	90
8.48	0.43	12.15	0.59	-0.07	90
8.49	0.32	11.99	0.88	-0.18	0
8.45	0.20	11.91	0.96	-0.15	0
8.37	0.05	11.89	0.84	-0.04	0
8.28	-0.09	11.92	0.59	0.06	0
8.22	-0.18	11.94	0.29	0.08	0
8.21	-0.19	11.90	0.12	0.06	0
8.25	-0.13	11.81	0.13	0.03	0
8.36	-0.00	11.68	0.29	0.00	0
8.50	0.15	11.57	0.46	-0.05	0
8.63	0.27	11.50	0.58	-0.08	0
8.74	0.36	11.48	0.56	-0.07	0
8.84	0.39	11.49	0.43	-0.01	0
8.90	0.35	11.51	0.23	0.04	0
8.92	0.28	11.50	0.10	0.05	0
8.91	0.19	11.46	0.06	0.02	0
8.86	0.08	11.38	0.14	-0.00	0
8.78	-0.04	11.29	0.27	0.01	0
8.68	-0.14	11.20	0.41	0.08	0
8.57	-0.23	11.11	0.52	0.17	90
8.44	-0.31	11.02	0.59	0.28	90
8.33	-0.35	10.94	0.58	0.33	90
8.23	-0.37	10.87	0.55	0.34	90
8.14	-0.36	10.82	0.51	0.31	90
8.12	-0.30	10.78	0.43	0.22	90
8.18	-0.18	10.79	0.30	0.08	90
8.30	-0.02	10.83	0.14	0.00	90
8.48	0.17	10.90	-0.03	0.03	90
8.69	0.36	10.94	-0.17	0.19	90
8.83	0.47	10.94	-0.20	0.32	90
8.89	0.47	10.86	-0.09	0.27	90
8.86	0.38	10.73	0.14	0.09	90
8.81	0.22	10.57	0.44	-0.05	90
8.77	0.06	10.45	0.66	-0.03	90
8.81	-0.01	10.41	0.70	0.01	90
8.92	0.02	10.44	0.56	-0.01	90
9.08	0.14	10.51	0.29	-0.02	90
9.19	0.26	10.55	0.01	0.06	90
9.24	0.31	10.54	-0.11	0.13	90
9.20	0.26	10.45	-0.05	0.08	90
9.15	0.15	10.33	0.15	-0.00	90
9.11	0.02	10.25	0.35	-0.01	90
9.14	-0.03	10.23	0.43	0.02	90
9.25	0.01	10.28	0.34	-0.00	90
9.43	0.15	10.34	0.15	-0.00	90
9.59	0.30	10.36	-0.03	0.10	90
9.71	0.40	10.29	-0.06	0.18	90
9.78	0.42	10.15	0.11	0.13	90
9.80	0.37	9.95	0.43	-0.02	90
9.78	0.24	9.81	0.71	-0.11	0
9.76	0.11	9.74	0.82	-0.08	0
9.74	0.02	9.76	0.71	-0.02	0
9.77	-0.01	9.82	0.43	0.00	0
9.83	0.02	9.87	0.11	-0.00	0
9.93	0.10	9.86	-0.07	0.02	0
10.07	0.21	9.78	-0.05	0.05	0
10.22	0.32	9.66	0.14	0.06	0
10.31	0.36	9.56	0.35	0.00	0
10.33	0.34	9.52	0.48	-0.05	0
10.29	0.24	9.53	0.44	-0.05	0
10.24	0.11	9.56	0.29	-0.02	0
10.21	-0.00	9.58	0.10	0.00	0
10.26	-0.04	9.55	0.01	0.00	0
10.37	0.02	9.46	0.07	-0.00	0
10.52	0.15	9.31	0.29	-0.02	0
10.63	0.26	9.16	0.53	-0.07	0
10.67	0.30	9.04	0.73	-0.13	0
10.64	0.26	8.94	0.81	-0.14	0
10.58	0.14	8.90	0.75	-0.09	0
10.54	0.02	8.92	0.53	-0.01	0
10.56	-0.04	8.98	0.24	0.01	0
10.65	-0.01	9.08	-0.05	-0.00	0
10.84	0.14	9.17	-0.30	0.06	0
11.07	0.32	9.21	-0.42	0.24	90
11.31	0.51	9.20	-0.37	0.45	90
11.54	0.65	9.12	-0.19	0.54	90
11.74	0.73	9.01	0.09	0.46	90
11.85	0.67	8.92	0.33	0.23	90
11.88	0.54	8.88	0.44	0.05	90
11.84	0.36	8.89	0.41	-0.02	90
11.75	0.14	8.90	0.29	-0.02	90
11.66	-0.05	8.88	0.17	0.01	90
11.61	-0.16	8.78	0.18	0.05	90
11.60	-0.19	8.62	0.35	0.10	90
11.61	-0.15	8.42	0.63	0.12	90
11.62	-0.09	8.27	0.84	0.08	90
11.60	-0.04	8.21	0.89	0.04	90
11.55	-0.04	8.22	0.74	0.03	90
11.49	-0.08	8.29	0.43	0.04	90
11.44	-0.11	8.35	0.08	0.02	90
11.43	-0.12	8.36	-0.12	0.00	90
11.46	-0.09	8.31	-0.14	-0.00	90
11.54	-0.00	8.23	-0.00	0.00	90
11.64	0.10	8.16	0.17	-0.01	90
11.74	0.20	8.15	0.28	-0.02	90
11.84	0.27	8.18	0.24	0.01	90
11.91	0.30	8.24	0.10	0.06	90
11.93	0.26	8.28	-0.08	0.09	90
11.90	0.17	8.28	-0.16	0.06	90
11.83	0.06	8.23	-0.11	0.01	90
11.75	-0.06	8.09	0.12	0.01	90
11.71	-0.13	7.92	0.43	0.07	90
11.73	-0.13	7.73	0.74	0.11	90
11.82	-0.05	7.54	0.99	0.06	90
11.93	0.07	7.37	1.15	-0.08	90
12.03	0.19	7.28	1.09	-0.17	0
12.07	0.24	7.25	0.89	-0.16	0
12.07	0.22	7.30	0.58	-0.08	0
12.04	0.15	7.37	0.23	-0.01	0
12.01	0.05	7.42	-0.07	0.01	0
12.02	-0.01	7.42	-0.20	-0.00	0
12.07	-0.00	7.37	-0.16	-0.00	0
12.17	0.07	7.30	-0.00	0.01	0
12.28	0.16	7.25	0.15	0.00	0
12.37	0.24	7.26	0.21	0.01	0
12.44	0.28	7.34	0.11	0.05	0
12.50	0.28	7.47	-0.14	0.12	90
12.53	0.24	7.61	-0.42	0.15	90
12.55	0.18	7.73	-0.63	0.15	90
12.56	0.13	7.81	-0.73	0.11	90
12.56	0.08	7.87	-0.71	0.06	90
12.53	0.02	7.89	-0.56	0.01	90
12.48	-0.03	7.90	-0.39	-0.01	90
12.41	-0.09	7.91	-0.24	-0.01	90
12.33	-0.15	7.91	-0.13	0.00	90
12.27	-0.19	7.91	-0.05	0.03	90
12.22	-0.20	7.91	-0.02	0.04	90
12.19	-0.19	7.91	-0.00	0.03	90
12.18	-0.15	7.91	0.00	0.02	90
12.19	-0.10	7.91	0.00	0.01	90
12.19	-0.05	7.91	-0.01	0.00	90
12.20	-0.02	7.92	-0.01	0.00	90
12.20	0.00	7.91	-0.00	0.00	90
12.20	0.01	7.88	0.04	-0.00	90
12.20	0.01	7.83	0.11	-0.00	90
12.20	0.00	7.76	0.20	-0.00	90
12.20	0.00	7.70	0.29	-0.00	90
12.20	0.00	7.68	0.30	-0.00	90
12.21	0.01	7.70	0.24	-0.00	90
12.21	0.01	7.76	0.09	-0.00	90
12.23	0.02	7.86	-0.14	0.00	90
12.27	0.05	7.97	-0.36	0.02	90
12.33	0.08	8.07	-0.52	0.05	90
12.40	0.13	8.14	-0.60	0.09	90
12.44	0.15	8.20	-0.58	0.11	90
12.41	0.12	8.21	-0.46	0.07	90
12.31	0.03	8.20	-0.30	0.01	90
12.15	-0.12	8.18	-0.15	-0.00	90
11.95	-0.30	8.21	-0.09	0.06	90
11.80	-0.42	8.29	-0.13	0.13	90
11.71	-0.47	8.45	-0.32	0.07	90
11.69	-0.42	8.66	-0.62	-0.08	90
11.72	-0.29	8.94	-1.01	-0.21	0
11.76	-0.13	9.18	-1.29	-0.15	0
11.78	-0.01	9.36	-1.43	-0.02	0
11.75	0.03	9.49	-1.39	0.04	0
11.67	-0.01	9.55	-1.18	-0.01	0
11.57	-0.10	9.53	-0.79	-0.07	0
11.46	-0.20	9.50	-0.43	-0.05	0
11.35	-0.28	9.46	-0.13	0.04	0
11.20	-0.37	9.43	0.07	0.16	90
11.04	-0.42	9.44	0.15	0.24	90
10.87	-0.47	9.47	0.08	0.26	90
10.68	-0.53	9.55	-0.06	0.25	90
10.47	-0.59	9.67	-0.28	0.18	90
10.32	-0.58	9.81	-0.50	0.05	90
10.22	-0.55	9.96	-0.69	-0.08	90
10.16	-0.47	10.09	-0.83	-0.17	0
10.13	-0.36	10.21	-0.89	-0.19	0
10.15	-0.22	10.27	-0.80	-0.13	0
10.16	-0.11	10.29	-0.64	-0.06	0
10.17	-0.03	10.27	-0.42	-0.01	0
10.17	0.01	10.20	-0.14	0.00	0
10.14	0.01	10.09	0.16	-0.00	0
10.11	-0.03	9.97	0.41	0.01	0
10.05	-0.08	9.85	0.59	0.05	0
9.94	-0.16	9.82	0.60	0.12	90
9.80	-0.25	9.90	0.40	0.16	90
9.62	-0.35	10.10	-0.01	0.12	90
9.43	-0.45	10.40	-0.57	-0.05	90
9.24	-0.54	10.75	-1.19	-0.35	0
9.11	-0.55	11.00	-1.58	-0.56	0
9.06	-0.49	11.14	-1.65	-0.57	0
9.07	-0.37	11.14	-1.38	-0.38	0
9.10	-0.22	11.05	-0.87	-0.14	0
9.13	-0.07	10.95	-0.27	-0.01	0
9.12	0.00	10.92	0.12	-0.00	0
9.04	-0.01	10.97	0.23	0.00	0
8.89	-0.12	11.12	0.03	0.02	0
8.73	-0.25	11.31	-0.34	-0.02	0
8.56	-0.38	11.50	-0.73	-0.13	0
8.41	-0.47	11.69	-1.03	-0.26	0
8.26	-0.52	11.86	-1.19	-0.35	0
8.17	-0.48	11.96	-1.13	-0.31	0
8.11	-0.41	12.03	-0.96	-0.23	0
8.07	-0.33	12.05	-0.73	-0.13	0
8.05	-0.24	12.01	-0.43	-0.05	0
8.05	-0.14	11.92	-0.09	0.01	0
8.04	-0.09	11.81	0.20	0.03	0
8.02	-0.06	11.69	0.46	0.03	0
7.97	-0.06	11.59	0.62	0.04	0
7.92	-0.09	11.56	0.60	0.06	0
7.85	-0.13	11.60	0.43	0.07	0
7.77	-0.18	11.72	0.12	0.05	0
7.71	-0.21	11.90	-0.29	-0.02	0
7.68	-0.20	12.09	-0.67	-0.09	0
7.68	-0.16	12.26	-0.93	-0.12	0
7.72	-0.09	12.39	-1.05	-0.08	0
7.78	0.00	12.50	-1.04	0.00	0
7.84	0.09	12.57	-0.88	0.09	0
7.88	0.14	12.63	-0.71	0.12	90
7.89	0.14	12.68	-0.56	0.10	90
7.85	0.08	12.72	-0.44	0.04	90
7.75	-0.02	12.73	-0.31	-0.01	90
7.61	-0.15	12.72	-0.21	-0.01	90
7.45	-0.29	12.69	-0.09	0.06	90
7.26	-0.42	12.68	0.00	0.18	90
7.13	-0.48	12.69	0.05	0.25	90
7.04	-0.47	12.74	-0.01	0.22	90
7.00	-0.41	12.82	-0.13	0.11	90
7.01	-0.29	12.91	-0.29	-0.00	90
7.05	-0.14	12.96	-0.38	-0.03	90
7.09	-0.02	12.95	-0.36	-0.01	90
7.11	0.05	12.89	-0.21	0.01	90
7.11	0.07	12.81	0.01	0.00	90
7.10	0.06	12.75	0.21	-0.01	90
7.08	0.02	12.74	0.29	-0.00	90
7.05	-0.02	12.79	0.22	0.01	90
7.03	-0.06	12.89	0.01	0.00	90
7.01	-0.07	12.99	-0.24	-0.01	90
7.01	-0.06	13.07	-0.42	-0.02	90
7.03	-0.03	13.11	-0.49	-0.02	90
7.05	-0.00	13.13	-0.45	-0.00	90
7.08	0.03	13.13	-0.31	0.01	90
7.10	0.05	13.12	-0.18	0.01	90
7.11	0.06	13.12	-0.08	0.01	90
7.11	0.05	13.11	-0.00	0.00	90
7.10	0.03	13.09	0.05	-0.00	90
7.09	0.01	13.06	0.09	-0.00	90
7.08	-0.01	13.00	0.16	0.00	90
7.10	-0.00	12.90	0.29	0.00	90
7.16	0.03	12.78	0.45	-0.01	90
7.25	0.10	12.63	0.62	-0.05	90
7.38	0.19	12.47	0.79	-0.11	0
7.51	0.28	12.33	0.90	-0.17	0
7.59	0.32	12.27	0.84	-0.17	0
7.61	0.30	12.30	0.64	-0.10	0
7.57	0.21	12.40	0.30	-0.02	0
7.48	0.07	12.58	-0.15	0.02	0
7.39	-0.08	12.75	-0.57	-0.04	0
7.31	-0.18	12.90	-0.83	-0.12	0
7.27	-0.23	13.00	-0.93	-0.16	0
7.25	-0.21	13.08	-0.90	-0.15	0
7.24	-0.16	13.13	-0.74	-0.09	0
7.23	-0.10	13.21	-0.60	-0.05	0
7.20	-0.07	13.29	-0.52	-0.03	0
7.17	-0.07	13.33	-0.45	-0.03	0
7.13	-0.08	13.30	-0.30	-0.02	0
7.11	-0.09	13.19	-0.07	0.00	0
7.09	-0.09	13.00	0.28	0.03	0
7.10	-0.07	12.73	0.74	0.06	0
7.13	-0.03	12.48	1.13	0.03	0
7.17	0.03	12.26	1.38	-0.04	0
7.24	0.09	12.10	1.45	-0.12	0
7.30	0.14	12.00	1.33	-0.17	0
7.35	0.17	11.98	1.00	-0.14	0
7.37	0.16	12.00	0.64	-0.08	0
7.36	0.12	12.05	0.28	-0.02	0
7.34	0.07	12.11	-0.01	0.01	0
7.33	0.02	12.14	-0.19	0.00	0
7.34	-0.00	12.14	-0.22	-0.00	0
7.38	0.01	12.11	-0.14	0.00	0
7.46	0.07	12.06	-0.01	0.00	0
7.53	0.13	12.02	0.12	0.00	0
7.60	0.18	12.02	0.17	0.00	0
7.66	0.21	12.06	0.12	0.02	0
7.72	0.22	12.11	0.00	0.05	0
7.78	0.22	12.14	-0.12	0.07	0
7.84	0.21	12.14	-0.17	0.08	0
7.91	0.21	12.11	-0.12	0.07	0
7.97	0.21	12.06	-0.00	0.04	0
8.00	0.18	12.03	0.11	0.01	0
7.99	0.14	12.04	0.14	-0.00	0
7.95	0.07	12.08	0.09	-0.00	0
7.89	-0.02	12.12	-0.01	0.00	0
7.83	-0.09	12.11	-0.07	0.00	0
7.81	-0.13	12.04	-0.02	0.01	0
7.81	-0.12	11.91	0.17	0.04	0
7.84	-0.07	11.75	0.44	0.04	0
7.88	-0.01	11.63	0.65	0.00	0
7.92	0.06	11.60	0.69	-0.04	0
7.96	0.10	11.63	0.55	-0.05	0
8.02	0.14	11.69	0.29	-0.02	0
8.07	0.16	11.73	0.02	0.02	0
8.14	0.17	11.70	-0.09	0.05	0
8.21	0.19	11.60	-0.01	0.04	0
8.29	0.22	11.43	0.27	-0.01	0
8.35	0.22	11.26	0.58	-0.08	0
8.39	0.21	11.13	0.80	-0.12	0
8.40	0.18	11.04	0.88	-0.12	0
8.42	0.14	10.95	0.87	-0.10	0
8.44	0.10	10.84	0.78	-0.07	0
8.48	0.08	10.69	0.77	-0.06	0
8.54	0.10	10.49	0.86	-0.08	0
8.61	0.14	10.27	1.04	-0.13	0
8.67	0.17	10.11	1.11	-0.16	0
8.71	0.18	10.04	1.07	-0.16	0
8.72	0.17	10.04	0.86	-0.11	0
8.76	0.15	10.15	0.45	-0.05	0
8.83	0.14	10.30	-0.05	0.03	0
8.95	0.18	10.48	-0.48	0.12	90
9.11	0.27	10.65	-0.82	0.29	90
9.28	0.37	10.83	-1.05	0.52	90
9.39	0.42	10.96	-1.08	0.63	90
9.42	0.40	11.06	-1.01	0.56	90
9.39	0.30	11.13	-0.86	0.34	90
9.32	0.14	11.11	-0.61	0.11	90
9.27	-0.01	11.01	-0.24	-0.00	90
9.27	-0.08	10.84	0.16	0.02	90
9.35	-0.05	10.61	0.60	0.03	90
9.48	0.06	10.35	1.04	-0.06	90
9.63	0.20	10.15	1.28	-0.22	0
9.74	0.32	10.02	1.32	-0.32	0
9.83	0.37	9.97	1.16	-0.29	0
9.90	0.37	9.95	0.88	-0.19	0
9.94	0.30	9.94	0.54	-0.07	0
9.97	0.23	9.89	0.34	-0.03	0
10.01	0.18	9.79	0.31	-0.02	0
10.08	0.17	9.65	0.43	-0.04	0
10.17	0.18	9.52	0.57	-0.07	0
10.28	0.23	9.42	0.69	-0.11	0
10.40	0.29	9.37	0.70	-0.12	0
10.51	0.33	9.34	0.60	-0.09	0
10.56	0.32	9.35	0.39	-0.02	0
10.55	0.25	9.37	0.20	0.01	0
10.48	0.13	9.37	0.06	0.01	0
10.39	-0.00	9.38	-0.01	-0.00	0
10.35	-0.11	9.37	-0.04	0.01	0
10.37	-0.13	9.36	-0.01	0.02	0
10.45	-0.06	9.34	0.03	0.01	0
10.56	0.05	9.28	0.13	-0.00	0
10.63	0.16	9.18	0.27	-0.02	0
10.63	0.19	9.03	0.45	-0.05	0
10.56	0.13	8.86	0.67	-0.07	0
10.44	-0.00	8.70	0.86	0.00	0
10.36	-0.13	8.61	0.90	0.14	90
10.34	-0.20	8.60	0.77	0.19	90
10.39	-0.16	8.67	0.49	0.10	90
10.54	-0.01	8.76	0.13	0.00	90
10.73	0.19	8.83	-0.17	0.07	90
10.92	0.37	8.81	-0.27	0.24	90
11.10	0.51	8.71	-0.15	0.33	90
11.28	0.59	8.54	0.17	0.25	90
11.41	0.58	8.37	0.53	0.03	90
